CCN,Provider_Name,State,num_certified_beds,avg_residents_per_day,occupancy_pct,own_for_profit_llc,own_for_profit_corp,own_for_profit_indiv,own_for_profit_partner,own_non_profit_corp,own_non_profit_other,own_non_profit_church,own_govt,is_medicare_and_medicaid,resides_in_hospital,in_chain,n_facilities_in_chain,is_ccrc,rating_overall,rating_health,rating_staffing,rating_qm,rating_qm_long,rating_qm_short,staff_total_hours,staff_rn_hours,staff_lpn_hours,staff_aide_hours,nursing_casemix_index,cycle1_deficiencies,cycle1_health_score,cycle1_total_score,total_weighted_health,infection_citations,health_inspection_overdue,ownership_changed_12m,sprinklers_full,flagged
015164,ARABELLA HEALTH & WELLNESS OF BUTLER,AL,120.0,67.8,0.565,1,0,0,0,0,0,0,0,1,0,1,12.0,0,5.0,5.0,4.0,3.0,4.0,2.0,3.60978,0.78679,0.5346,2.28839,1.10742,0.0,0.0,0.0,0.0,0.0,1,0,0,0
015166,DADEVILLE HEALTHCARE CENTER,AL,144.0,101.4,0.7041666666666667,1,0,0,0,0,0,0,0,1,0,1,5.0,0,3.0,2.0,5.0,2.0,2.0,1.0,4.38622,0.63359,0.7262,3.02643,1.16261,7.0,40.0,40.0,31.0,0.0,1,0,0,0
015167,MARION REGIONAL NURSING HOME,AL,79.0,62.7,0.7936708860759494,0,0,0,0,1,0,0,0,1,1,1,2.0,0,4.0,2.0,5.0,5.0,5.0,3.0,4.23523,1.11253,0.5803,2.5424,1.23459,7.0,32.0,32.0,27.0,0.0,0,0,0,0
015168,LITTLE SISTERS OF THE POOR SACRED HEART RESIDENCE,AL,75.0,44.1,0.588,0,0,0,0,1,0,0,0,1,0,0,0.0,0,5.0,5.0,5.0,2.0,2.0,3.0,4.36335,0.72671,0.7899,2.84674,0.97064,1.0,4.0,4.0,3.0,0.0,1,0,0,0
015169,"FLORENCE NURSING AND REHABILITATION CTR,  LLC",AL,147.0,131.9,0.8972789115646259,0,0,1,0,0,0,0,0,1,0,1,29.0,0,3.0,3.0,4.0,3.0,2.0,3.0,3.64848,0.77278,0.82504,2.05066,1.14177,2.0,20.0,20.0,22.0,0.0,1,0,0,0
015171,SOUTHERN SPRINGS HEALTHCARE FACILITY,AL,123.0,93.9,0.7634146341463415,0,1,0,0,0,0,0,0,1,0,0,0.0,0,5.0,5.0,4.0,4.0,3.0,4.0,4.47067,0.42982,0.97365,3.0672,1.22279,0.0,0.0,0.0,3.0,1.0,1,0,0,0
015174,COOSA VALLEY HEALTH AND REHAB,AL,124.0,66.2,0.5338709677419355,0,1,0,0,0,0,0,0,1,0,1,10.0,0,3.0,3.0,3.0,2.0,2.0,2.0,4.12144,0.52595,0.89665,2.69884,1.27357,2.0,8.0,8.0,19.0,0.0,1,0,0,0
015175,WESLEY PLACE ON HONEYSUCKLE,AL,166.0,152.3,0.9174698795180724,0,0,0,0,1,0,0,0,1,0,0,0.0,0,1.0,2.0,3.0,1.0,1.0,2.0,4.8878,0.33264,1.21537,3.33979,1.14893,8.0,60.0,60.0,45.0,0.0,1,0,0,1
015176,"CROSSVILLE HEALTH AND REHABILITATION, LLC",AL,143.0,136.9,0.9573426573426573,0,1,0,0,0,0,0,0,1,0,1,43.0,0,5.0,4.0,4.0,5.0,5.0,5.0,3.82517,0.55924,0.63908,2.62684,1.16504,2.0,8.0,8.0,8.0,0.0,1,0,0,0
015177,WOODHAVEN MANOR NURSING HOME,AL,75.0,70.5,0.94,0,1,0,0,0,0,0,0,1,0,1,18.0,0,5.0,5.0,4.0,5.0,4.0,5.0,3.93241,0.69706,0.78012,2.45523,1.27778,0.0,0.0,0.0,1.0,0.0,1,0,0,0
015178,GREENE COUNTY NURSING HOME,AL,72.0,37.5,0.5208333333333334,0,1,0,0,0,0,0,0,1,0,0,0.0,0,1.0,1.0,1.0,2.0,2.0,3.0,3.69241,0.57797,0.8502,2.23171,1.344855,6.0,56.0,56.0,48.0,0.0,1,0,0,0
015179,PARKWOOD HEALTH CARE FACILITY,AL,74.0,71.0,0.9594594594594594,1,0,0,0,0,0,0,0,1,0,1,18.0,0,5.0,3.0,5.0,5.0,5.0,3.0,4.39136,0.85661,0.96624,2.56852,1.22421,4.0,28.0,28.0,23.0,0.0,0,0,0,0
015180,GADSDEN HEALTH AND REHAB CENTER,AL,168.0,137.7,0.8196428571428571,0,0,1,0,0,0,0,0,1,0,1,5.0,0,3.0,3.0,3.0,3.0,5.0,2.0,4.08853,0.50497,1.347,2.23655,1.38589,3.0,12.0,12.0,12.0,2.0,1,0,0,0
015182,"GEORGIANA HEALTH AND REHABILITATION, LLC",AL,91.0,81.5,0.8956043956043956,0,1,0,0,0,0,0,0,1,0,1,43.0,0,4.0,4.0,4.0,2.0,3.0,1.0,4.31903,0.45934,1.02074,2.83894,1.13503,1.0,4.0,4.0,6.0,0.0,1,0,0,0
015183,PINE HAVEN REHABILITATION AND WELLNESS CENTER,AL,172.0,144.4,0.8395348837209302,0,0,1,0,0,0,0,0,1,0,1,29.0,0,2.0,2.0,3.0,3.0,4.0,3.0,3.3169,0.31886,0.70815,2.28989,1.15909,9.0,40.0,40.0,44.0,0.0,1,0,0,0
015184,CLOVERDALE REHABILITATION AND NURSING CENTER,AL,141.0,124.3,0.8815602836879433,0,1,0,0,0,0,0,0,1,0,1,5.0,0,4.0,4.0,4.0,3.0,4.0,2.0,3.8876,0.60784,0.83666,2.44311,1.23264,2.0,12.0,12.0,9.0,0.0,1,0,0,0
015186,"GLEN HAVEN HEALTH AND REHABILITATION, LLC",AL,200.0,175.7,0.8785,0,1,0,0,0,0,0,0,1,0,1,43.0,0,1.0,1.0,4.0,3.0,4.0,2.0,4.26311,0.61996,0.77044,2.87271,1.26173,5.0,253.0,253.0,197.75,0.0,1,0,0,0
015187,"MOUNDVILLE HEALTH AND REHABILITATION, LLC",AL,68.0,65.7,0.9661764705882353,0,1,0,0,0,0,0,0,1,0,1,43.0,0,4.0,4.0,4.0,4.0,4.0,3.0,3.93012,0.65151,0.67986,2.59875,1.28736,0.0,0.0,0.0,8.0,0.0,1,0,0,0
015188,JACKSON HEALTH CARE FACILITY,AL,91.0,85.7,0.9417582417582417,0,1,0,0,0,0,0,0,1,0,1,18.0,0,4.0,3.0,5.0,2.0,2.0,3.0,4.56511,0.96435,0.67857,2.92219,1.27889,2.0,8.0,8.0,12.0,0.0,1,0,0,0
015189,DIVERSICARE OF PELL CITY,AL,94.0,78.0,0.8297872340425532,0,1,0,0,0,0,0,0,1,0,1,44.0,0,2.0,2.0,2.0,2.0,2.0,2.0,2.93212,0.5671,0.50995,1.85507,1.11977,3.0,28.0,28.0,24.0,0.0,1,0,0,0
015191,BROWN NURSING HOME,AL,68.0,63.1,0.9279411764705883,0,1,0,0,0,0,0,0,1,0,1,18.0,0,4.0,4.0,3.0,2.0,2.0,3.0,3.95722,0.62855,1.15837,2.1703,1.28382,0.0,0.0,0.0,7.0,0.0,1,0,0,0
015192,"ARBOR SPRINGS HEALTH AND REHAB CENTER, LTD",AL,225.0,132.3,0.5880000000000001,0,0,0,1,0,0,0,0,1,0,1,5.0,0,2.0,2.0,4.0,2.0,2.0,3.0,4.36332,0.53893,1.13025,2.69414,1.23957,3.0,24.0,24.0,30.0,0.0,1,0,0,0
015193,CROWNE HEALTH CARE OF GREENVILLE,AL,118.0,91.6,0.7762711864406779,0,1,0,0,0,0,0,0,1,0,1,18.0,0,4.0,4.0,4.0,2.0,2.0,2.0,4.52016,0.42079,1.22555,2.87382,1.16696,0.0,0.0,0.0,7.0,0.0,1,0,0,0
015194,PIEDMONT HEALTH CARE CENTER,AL,91.0,83.2,0.9142857142857144,0,0,0,0,0,0,0,1,1,0,0,0.0,0,5.0,5.0,5.0,3.0,3.0,4.0,4.89375,0.72867,0.83353,3.33156,1.2609,0.0,0.0,0.0,0.0,0.0,1,0,0,0
015195,VILLAGE AT COOK SPRINGS SKILLED NURSING FACILITY,AL,168.0,132.9,0.7910714285714286,0,0,0,0,1,0,0,0,1,0,1,10.0,1,1.0,1.0,4.0,2.0,2.0,1.0,3.88215,0.51734,0.66131,2.7035,1.17162,0.0,0.0,0.0,81.0,0.0,1,0,0,0
015196,DIVERSICARE OF LANETT,AL,85.0,83.2,0.9788235294117648,0,1,0,0,0,0,0,0,1,0,1,44.0,0,4.0,4.0,3.0,4.0,4.0,3.0,3.08016,0.48771,0.72204,1.87042,1.13585,0.0,0.0,0.0,6.0,0.0,1,0,0,0
015197,LAFAYETTE EXTENDED CARE,AL,69.0,60.3,0.8739130434782608,0,1,0,0,0,0,0,0,1,0,1,5.0,0,2.0,3.0,1.0,3.0,3.0,3.0,3.69069,0.39805,0.72161,2.57103,1.14572,3.0,12.0,12.0,13.0,0.0,1,0,0,0
015199,CROWNE HEALTH CARE OF EUFAULA,AL,180.0,155.8,0.8655555555555556,0,1,0,0,0,0,0,0,1,0,1,18.0,0,3.0,2.0,5.0,3.0,3.0,3.0,3.95599,0.56049,0.93719,2.45831,1.12336,2.0,24.0,24.0,29.0,0.0,1,0,0,1
015200,CHEROKEE COUNTY HEALTH AND REHABILITATION CENTER,AL,185.0,161.2,0.8713513513513513,0,0,0,0,1,0,0,0,1,0,0,0.0,0,2.0,1.0,5.0,3.0,2.0,3.0,4.89132,0.70284,0.62472,3.56376,1.28629,10.0,64.0,64.0,49.0,0.0,0,0,0,0
015201,"GENERATIONS OF RED BAY, LLC",AL,90.0,54.7,0.6077777777777779,0,1,0,0,0,0,0,0,1,0,0,0.0,0,1.0,2.0,1.0,1.0,1.0,3.0,3.69241,0.57797,0.8502,2.23171,1.344855,7.0,44.0,44.0,39.0,0.0,1,0,0,0
015202,MCGUFFEY HEALTH & REHABILITATION CENTER,AL,209.0,175.6,0.8401913875598086,0,1,0,0,0,0,0,0,1,0,0,0.0,0,4.0,4.0,4.0,3.0,3.0,3.0,3.4587,0.59012,0.81018,2.05841,1.17144,2.0,8.0,8.0,8.0,0.0,1,0,0,0
015203,ATTALLA CENTER FOR REHABILITATION AND NURSING,AL,182.0,87.0,0.47802197802197804,0,1,0,0,0,0,0,0,1,0,1,10.0,0,2.0,1.0,3.0,5.0,4.0,5.0,3.59123,0.60812,0.80937,2.17374,1.14592,12.0,539.0,539.0,443.75,0.0,1,0,0,0
015204,GOODWATER HEALTHCARE CENTER,AL,72.0,62.0,0.8611111111111112,0,1,0,0,0,0,0,0,1,0,1,5.0,0,5.0,5.0,5.0,2.0,2.0,3.0,4.91075,0.54274,0.81869,3.54932,1.13072,0.0,0.0,0.0,0.0,0.0,1,0,0,0
015206,DECATUR HEALTH & REHAB CENTER,AL,119.0,112.4,0.9445378151260505,0,1,0,0,0,0,0,0,1,0,1,22.0,0,1.0,1.0,3.0,3.0,3.0,2.0,3.90542,0.47454,0.80736,2.62352,1.28938,11.0,243.0,243.0,192.25,0.0,0,0,0,0
015207,COLLINSVILLE HEALTHCARE & REHAB,AL,200.0,163.7,0.8184999999999999,0,1,0,0,0,0,0,0,1,0,0,0.0,0,2.0,3.0,3.0,1.0,1.0,1.0,4.52376,0.6742,0.87426,2.9753,1.26824,4.0,28.0,28.0,23.0,0.0,0,0,0,0
015208,"OZARK HEALTH AND REHABILITATION, LLC",AL,149.0,136.2,0.9140939597315435,1,0,0,0,0,0,0,0,1,0,1,43.0,0,3.0,3.0,4.0,4.0,4.0,4.0,3.85607,0.43512,0.88332,2.53763,1.16793,3.0,12.0,12.0,14.0,0.0,1,0,0,0
015209,DIVERSICARE OF BESSEMER,AL,180.0,143.8,0.798888888888889,0,1,0,0,0,0,0,0,1,0,1,44.0,0,1.0,1.0,4.0,2.0,2.0,3.0,3.38496,0.5175,0.48592,2.38153,1.06905,13.0,100.0,100.0,100.0,0.0,1,0,0,0
015210,"OPP HEALTH AND REHABILITATION, LLC",AL,197.0,159.5,0.8096446700507615,0,1,0,0,0,0,0,0,1,0,1,43.0,0,3.0,3.0,3.0,2.0,3.0,2.0,3.67871,0.41386,0.78387,2.48098,1.19071,1.0,16.0,16.0,18.0,0.0,1,0,0,0
015211,TWIN OAKS REHABILITATION AND HEALTHCARE CENTER,AL,131.0,120.1,0.916793893129771,0,1,0,0,0,0,0,0,1,0,1,10.0,0,4.0,4.0,3.0,3.0,4.0,1.0,3.50027,0.54097,0.99101,1.96829,1.32786,2.0,12.0,12.0,10.0,0.0,1,0,0,0
015212,SELF SKILLED NURSING & REHAB,AL,131.0,97.0,0.7404580152671756,0,1,0,0,0,0,0,0,1,0,1,5.0,0,1.0,1.0,4.0,3.0,4.0,2.0,4.3237,0.43142,1.04642,2.84586,1.17737,11.0,72.0,72.0,65.0,0.0,1,0,0,0
015213,TROY HEALTH & REHABILITATION CENTER,AL,220.0,122.1,0.5549999999999999,0,1,0,0,0,0,0,0,1,0,0,0.0,0,1.0,1.0,4.0,2.0,3.0,1.0,3.50741,0.47946,0.72033,2.30763,1.25835,6.0,72.0,72.0,59.0,0.0,1,0,0,0
015214,MADISON MANOR NURSING HOME,AL,80.0,73.8,0.9225,0,1,0,0,0,0,0,0,1,0,1,18.0,0,3.0,3.0,3.0,3.0,4.0,2.0,4.33736,0.60625,0.86005,2.87106,1.31089,3.0,12.0,12.0,15.0,0.0,0,0,0,0
015215,BIBB MEDICAL CENTER NURSING HOME,AL,131.0,107.5,0.8206106870229007,0,0,0,0,0,0,0,1,1,1,0,0.0,1,1.0,1.0,3.0,3.0,3.0,3.0,3.30019,0.42909,0.71882,2.15228,1.1289,5.0,60.0,60.0,49.0,0.0,1,0,0,0
015216,OAKVIEW MANOR HEALTH CARE CENTER,AL,138.0,103.2,0.7478260869565218,0,0,0,0,1,0,0,0,1,0,0,0.0,0,4.0,4.0,4.0,4.0,4.0,4.0,3.41635,0.65002,0.53649,2.22984,1.1673,1.0,4.0,4.0,8.0,0.0,1,0,0,0
015217,BIRMINGHAM NURSING AND REHABILITATION CTR LLC,AL,132.0,121.9,0.9234848484848486,1,0,0,0,0,0,0,0,1,0,1,29.0,0,1.0,1.0,2.0,4.0,5.0,2.0,2.87945,0.36691,1.00058,1.51196,1.14477,9.0,341.0,341.0,267.75,0.0,0,0,0,1
015220,CROWNE HEALTH CARE OF THOMASVILLE,AL,80.0,69.6,0.8699999999999999,0,1,0,0,0,0,0,0,1,0,1,18.0,0,5.0,5.0,5.0,3.0,3.0,3.0,4.45065,0.66332,0.74957,3.03776,1.21284,0.0,0.0,0.0,1.0,0.0,1,0,0,0
015221,"CHAPMAN HEALTHCARE CENTER, INC",AL,188.0,149.6,0.7957446808510638,0,1,0,0,0,0,0,0,1,0,1,5.0,0,4.0,4.0,4.0,2.0,3.0,1.0,4.33915,0.56131,0.61091,3.16693,1.20615,0.0,0.0,0.0,6.0,0.0,1,0,0,0
015222,FAIRHOPE HEALTH & REHAB,AL,131.0,73.3,0.5595419847328245,0,0,0,0,1,0,0,0,1,0,1,10.0,0,2.0,2.0,4.0,3.0,4.0,2.0,4.00293,0.3898,0.97088,2.64225,1.13501,6.0,48.0,48.0,37.0,0.0,1,0,0,0
015223,NORTHSIDE HEALTH CARE,AL,115.0,103.9,0.9034782608695653,0,1,0,0,0,0,0,0,1,0,1,22.0,0,3.0,3.0,4.0,3.0,3.0,2.0,4.07758,0.68443,0.7235,2.66965,1.23618,2.0,20.0,20.0,22.0,0.0,1,0,0,0
015225,BARFIELD HEALTH CARE,AL,113.0,109.8,0.9716814159292035,0,1,0,0,0,0,0,0,1,0,1,5.0,0,5.0,4.0,3.0,5.0,4.0,5.0,4.462,0.30599,0.96592,3.19008,1.18789,2.0,8.0,8.0,6.0,0.0,1,0,0,0
015227,"GENERATIONS OF VERNON, LLC",AL,158.0,120.7,0.7639240506329114,0,1,0,0,0,0,0,0,1,0,0,0.0,0,1.0,2.0,1.0,2.0,2.0,2.0,3.69241,0.57797,0.8502,2.23171,1.344855,0.0,0.0,0.0,26.0,0.0,1,0,0,0
015228,ARABELLA HEALTH AND WELLNESS OF MONTGOMERY,AL,121.0,106.5,0.8801652892561983,1,0,0,0,0,0,0,0,1,0,1,12.0,0,2.0,1.0,3.0,5.0,5.0,4.0,3.4711,0.88018,0.60032,1.9906,1.21573,10.0,60.0,60.0,72.0,5.0,0,0,0,0
015303,ARABELLA HEALTH & WELLNESS OF BIRMINGHAM,AL,163.0,103.1,0.6325153374233129,0,0,1,0,0,0,0,0,1,0,1,12.0,0,3.0,3.0,3.0,3.0,5.0,1.0,3.60302,0.65532,0.6015,2.34621,1.14984,4.0,20.0,20.0,20.0,0.0,1,0,0,0
015315,"RIDGEWOOD HEALTH SERVICES, INC.",AL,98.0,81.9,0.8357142857142857,0,0,1,0,0,0,0,0,1,0,0,0.0,0,3.0,3.0,4.0,4.0,5.0,4.0,3.94375,0.79027,0.79844,2.35504,1.10966,2.0,20.0,20.0,15.0,0.0,1,0,0,0
015320,ENTERPRISE HEALTH & REHABILITATION CENTER,AL,257.0,164.2,0.6389105058365758,0,0,0,0,1,0,0,0,1,0,0,0.0,0,2.0,1.0,5.0,3.0,3.0,2.0,5.10826,0.61874,0.98332,3.5062,1.28183,5.0,220.0,220.0,172.0,0.0,0,0,0,1
015321,"SOUTH HAVEN HEALTH AND REHABILITATION, LLC",AL,101.0,94.2,0.9326732673267327,0,0,1,0,0,0,0,0,1,0,1,43.0,0,3.0,3.0,4.0,2.0,2.0,3.0,3.65654,0.65002,0.5994,2.40713,1.143,1.0,8.0,8.0,21.0,0.0,1,0,0,0
015322,ENGLEWOOD HEALTH CARE CENTER,AL,87.0,71.2,0.8183908045977012,0,1,0,0,0,0,0,0,1,0,1,18.0,0,4.0,4.0,4.0,2.0,2.0,3.0,5.13651,0.56654,1.38773,3.18224,1.33375,1.0,4.0,4.0,9.0,0.0,1,0,0,0
015326,"PARK MANOR HEALTH AND REHABILITATION, LLC",AL,152.0,138.5,0.9111842105263158,1,0,0,0,0,0,0,0,1,0,1,43.0,0,3.0,3.0,4.0,3.0,4.0,1.0,4.04487,0.53189,0.70729,2.80569,1.14871,0.0,0.0,0.0,13.0,0.0,1,0,0,0
015330,MARENGO NURSING HOME,AL,78.0,61.7,0.7910256410256411,0,0,0,0,0,1,0,0,1,0,0,0.0,0,5.0,4.0,4.0,5.0,5.0,3.0,4.72393,0.64961,0.91718,3.15714,1.20091,1.0,4.0,4.0,10.0,0.0,1,0,0,0
015331,ARABELLA HEALTH & WELLNESS OF PHENIX CITY,AL,86.0,83.3,0.9686046511627907,0,1,0,0,0,0,0,0,1,0,1,12.0,0,3.0,3.0,2.0,3.0,4.0,3.0,3.34324,0.73343,0.84238,1.76743,1.3599,2.0,20.0,20.0,21.0,0.0,1,0,0,0
015336,"LUVERNE HEALTH AND REHABILITATION, LLC",AL,151.0,138.5,0.9172185430463576,0,1,0,0,0,0,0,0,1,0,1,43.0,0,4.0,4.0,3.0,3.0,3.0,2.0,3.86751,0.31531,0.90106,2.65113,1.11417,2.0,8.0,8.0,8.0,0.0,1,0,0,0
015361,LAUDERDALE CHRISTIAN NURSING HOME,AL,58.0,55.8,0.9620689655172413,0,0,0,0,0,0,1,0,1,0,0,0.0,0,4.0,4.0,3.0,4.0,4.0,3.0,4.28632,0.73942,0.598,2.94889,1.22621,1.0,4.0,4.0,7.0,0.0,1,0,0,0
015369,OAKS ON PARKWOOD SKILLED NURSING FACILITY,AL,130.0,122.8,0.9446153846153846,0,0,0,0,1,0,0,0,1,0,1,10.0,1,2.0,1.0,5.0,2.0,2.0,1.0,3.92512,0.68694,0.67492,2.56326,1.20244,7.0,127.0,127.0,106.25,0.0,1,0,0,0
015371,HERITAGE HEALTH CARE & REHAB INC,AL,216.0,137.9,0.638425925925926,0,1,0,0,0,0,0,0,1,0,0,0.0,0,3.0,3.0,4.0,4.0,5.0,3.0,4.26588,0.40189,0.85647,3.00753,1.28734,2.0,8.0,8.0,13.0,0.0,1,0,0,0
015372,REGENCY HEALTH CARE AND REHABILITATION CENTER,AL,90.0,85.1,0.9455555555555555,0,1,0,0,0,0,0,0,1,0,0,0.0,0,1.0,1.0,3.0,4.0,4.0,4.0,4.40327,0.55772,1.22234,2.62321,1.30887,14.0,189.0,189.0,144.75,0.0,0,0,0,1
015373,HENRY COUNTY HEALTH AND REHABILITATION FACILITY,AL,142.0,81.6,0.5746478873239437,0,0,0,0,0,0,0,1,1,0,0,0.0,0,4.0,3.0,5.0,3.0,3.0,4.0,4.97925,0.69565,1.27529,3.00831,1.20352,3.0,12.0,12.0,15.0,0.0,1,0,0,0
015374,"THE PINE OF CAMDEN, LLC",AL,95.0,61.1,0.6431578947368422,0,1,0,0,0,0,0,0,1,0,0,0.0,0,5.0,5.0,5.0,2.0,2.0,3.0,4.47179,0.48635,1.18479,2.80065,1.2091,0.0,0.0,0.0,1.0,0.0,1,0,0,0
015375,ANNISTON HEALTH AND REHAB SERVICES,AL,85.0,79.9,0.9400000000000001,0,0,0,0,0,1,0,0,1,0,1,10.0,0,4.0,3.0,5.0,3.0,2.0,3.0,4.14803,1.0083,0.44048,2.69925,1.25102,2.0,20.0,20.0,20.0,0.0,1,0,0,0
015376,DIVERSICARE OF WINFIELD,AL,123.0,101.7,0.826829268292683,0,1,0,0,0,0,0,0,1,0,1,44.0,0,4.0,4.0,4.0,2.0,2.0,3.0,3.26338,0.91378,0.35445,1.99515,1.20304,2.0,8.0,8.0,7.0,0.0,1,0,0,0
015378,MARSHALL MANOR NURSING HOME,AL,91.0,85.2,0.9362637362637363,0,1,0,0,0,0,0,0,1,0,1,5.0,0,3.0,3.0,4.0,2.0,3.0,2.0,4.17616,0.54266,1.03995,2.59355,1.25084,2.0,20.0,20.0,15.0,0.0,1,0,0,0
015379,MOBILE NURSING AND REHABILITATION CENTER,AL,120.0,101.3,0.8441666666666666,1,0,0,0,0,0,0,0,1,0,1,29.0,0,2.0,2.0,3.0,4.0,4.0,4.0,3.20845,0.45611,0.82186,1.93048,1.16945,10.0,56.0,56.0,43.0,0.0,0,0,0,0
015381,WILLOWBROOKE CT SKILLED CARE CTR WESTMINSTER VLG,AL,60.0,10.3,0.1716666666666667,0,0,0,0,1,0,0,0,1,0,1,27.0,1,5.0,3.0,5.0,5.0,4.0,5.0,4.12963,1.26295,0.42674,2.43994,1.17921,1.0,16.0,16.0,16.0,0.0,1,0,0,0
015382,CANTERBURY HEALTH CARE FACILITY,AL,137.0,129.1,0.9423357664233576,0,1,0,0,0,0,0,0,1,0,1,22.0,0,2.0,2.0,3.0,2.0,5.0,1.0,4.20421,0.35274,0.94872,2.90276,1.26295,6.0,24.0,36.0,45.0,0.0,1,0,0,0
015383,WOODLAND VILLAGE REHABILITATION AND HEALTHCARE CEN,AL,149.0,138.0,0.9261744966442953,0,1,0,0,0,0,0,0,1,0,1,22.0,0,4.0,4.0,4.0,2.0,2.0,2.0,4.29486,0.60318,0.92122,2.77046,1.26679,1.0,4.0,4.0,7.0,0.0,1,0,0,0
015386,ADAMS REHABILITATION AND HEALTHCARE CENTER,AL,88.0,66.5,0.7556818181818182,1,0,0,0,0,0,0,0,1,0,1,22.0,0,5.0,5.0,5.0,2.0,2.0,1.0,4.24706,0.95034,0.63476,2.66196,1.25942,1.0,4.0,4.0,3.0,0.0,1,0,0,0
015388,EAST GLEN,AL,108.0,97.3,0.9009259259259259,0,1,0,0,0,0,0,0,1,0,1,10.0,0,2.0,2.0,3.0,3.0,4.0,3.0,3.57537,0.54937,0.67611,2.34988,1.19871,3.0,12.0,12.0,27.0,0.0,1,0,0,0
015390,CAPITOL HILL HEALTHCARE CENTER,AL,284.0,218.2,0.7683098591549296,0,1,0,0,0,0,0,0,1,0,0,0.0,0,4.0,4.0,3.0,3.0,3.0,2.0,4.22199,0.40026,1.25978,2.56196,1.1854,1.0,8.0,8.0,7.0,0.0,1,0,0,0
015391,"JACKSONVILLE HEALTH AND REHABILITATION, LLC",AL,167.0,146.7,0.878443113772455,0,1,0,0,0,0,0,0,1,0,1,43.0,0,3.0,2.0,4.0,5.0,5.0,4.0,4.14747,0.44368,0.60804,3.09575,1.31555,4.0,32.0,32.0,32.0,0.0,1,0,0,0
015392,CYPRESS COVE CARE CENTER,AL,90.0,76.1,0.8455555555555555,0,1,0,0,0,0,0,0,1,0,1,191.0,0,5.0,5.0,4.0,4.0,5.0,4.0,3.25083,1.05333,0.41834,1.77916,1.26148,1.0,4.0,4.0,3.0,0.0,1,0,0,0
015393,CROWNE HEALTH CARE OF MONTGOMERY,AL,185.0,156.1,0.8437837837837837,0,1,0,0,0,0,0,0,1,0,1,18.0,0,4.0,4.0,4.0,2.0,3.0,1.0,4.19165,0.66855,0.82435,2.69875,1.23459,0.0,0.0,0.0,11.0,0.0,1,0,0,0
015396,DIVERSICARE OF GREENSBORO,AL,97.0,77.8,0.802061855670103,0,1,0,0,0,0,0,0,1,0,1,44.0,0,5.0,4.0,3.0,5.0,5.0,3.0,2.88798,0.50313,0.59612,1.78873,1.17899,3.0,12.0,12.0,11.0,0.0,1,0,0,0
015397,WINDSOR HOUSE,AL,117.0,103.7,0.8863247863247864,0,1,0,0,0,0,0,0,1,0,1,44.0,0,1.0,1.0,2.0,3.0,5.0,1.0,2.76384,0.45078,0.56541,1.74765,1.17137,11.0,92.0,92.0,115.5,4.0,1,0,0,0
015398,MONROE MANOR HEALTH & REHABILITATION CENTER,AL,84.0,69.8,0.8309523809523809,0,1,0,0,0,0,0,0,1,0,1,10.0,0,4.0,4.0,4.0,3.0,2.0,3.0,4.09088,0.69166,1.03881,2.3604,1.2318,1.0,4.0,4.0,9.0,0.0,1,0,0,0
015400,MEADOWVIEW NURSING CENTER,AL,59.0,56.3,0.9542372881355932,0,1,0,0,0,0,0,0,1,0,1,5.0,0,3.0,3.0,3.0,3.0,3.0,2.0,4.02619,0.68787,0.75834,2.57997,1.23719,1.0,4.0,4.0,12.0,0.0,1,0,0,0
015402,EL REPOSO NURSING FACILITY,AL,60.0,58.5,0.975,0,1,0,0,0,0,0,0,1,0,0,0.0,0,4.0,3.0,4.0,5.0,5.0,3.0,4.53626,0.45915,0.95043,3.12667,1.2815,1.0,16.0,16.0,12.0,0.0,0,0,0,0
015403,"PALM GARDENS HEALTH AND REHABILITATION, LLC",AL,100.0,87.6,0.8759999999999999,0,1,0,0,0,0,0,0,1,0,1,43.0,0,5.0,5.0,4.0,3.0,4.0,3.0,4.48257,1.1724,0.50391,2.80625,1.26434,0.0,0.0,0.0,0.0,0.0,1,0,0,0
015404,BARON HOUSE OF HUEYTOWN,AL,50.0,34.6,0.6920000000000001,1,0,0,0,0,0,0,0,1,0,1,44.0,0,4.0,4.0,3.0,3.0,3.0,3.0,3.08906,0.74869,0.3535,1.98687,1.25748,3.0,8.0,8.0,8.0,0.0,1,0,0,0
015406,ARABELLA HEALTH & WELLNESS OF GRAND BAY,AL,92.0,73.2,0.7956521739130435,0,1,0,0,0,0,0,0,1,0,1,12.0,0,2.0,1.0,2.0,5.0,5.0,3.0,3.54346,0.50908,1.00646,2.02792,1.19581,14.0,747.0,747.0,567.25,0.0,1,0,0,1
015407,HEALTH CARE INC,AL,53.0,49.8,0.9396226415094339,0,0,1,0,0,0,0,0,1,0,0,0.0,0,3.0,3.0,2.0,3.0,3.0,3.0,3.17662,0.26607,0.81641,2.09414,1.01279,3.0,24.0,24.0,18.0,0.0,1,0,0,0
015408,"WALKER REHABILITATION CENTER, INC",AL,59.0,48.2,0.8169491525423729,0,1,0,0,0,0,0,0,1,0,0,0.0,0,1.0,1.0,2.0,1.0,1.0,1.0,3.15484,0.52123,0.81339,1.82023,1.22083,10.0,924.0,924.0,696.0,0.0,0,0,0,1
