Provider,inpatient_claim_count,outpatient_claim_count,total_claims,inpatient_ratio,unique_beneficiaries,claim_frequency_per_beneficiary,unique_attending_physicians,unique_operating_physicians,unique_other_physicians,total_inpatient_reimbursed,avg_ip_reimbursed_per_claim,total_outpatient_reimbursed,avg_op_reimbursed_per_claim,total_ip_deductible,total_op_deductible,total_reimbursed,total_deductible_amount,inpatient_reimbursement_share,avg_chronic_conditions,avg_admission_duration,max_admission_duration,diagnosis_code_diversity,procedure_code_diversity,provider_volume_percentile,avg_reimbursed_per_claim,reimbursement_outlier_score,reimbursement_per_beneficiary,PotentialFraud
PRV51190,3.0,63.0,66.0,0.045454545454545456,64.0,1.03125,21.0,5.0,15.0,24000.0,8000.0,15310.0,243.015873015873,3204.0,330.0,39310.0,3534.0,0.6105316713304503,5.690476190476191,3.6666666666666665,5.0,4.984126984126984,0.3333333333333333,0.6872458410351201,595.6060606060606,0.06873950399802409,614.21875,0
PRV51194,2.0,7.0,9.0,0.2222222222222222,9.0,1.0,4.0,2.0,2.0,18000.0,9000.0,540.0,77.14285714285714,2136.0,0.0,18540.0,2136.0,0.970873786407767,2.8214285714285716,3.0,5.0,5.392857142857142,0.25,0.2378003696857671,2060.0,0.48900216276273056,2060.0,0
PRV51207,3.0,0.0,3.0,1.0,3.0,1.0,2.0,2.0,1.0,51000.0,17000.0,0.0,0.0,3204.0,0.0,51000.0,3204.0,1.0,4.333333333333333,14.0,35.0,3.8333333333333335,0.5,0.0955637707948244,17000.0,4.776594423997611,17000.0,0
PRV51231,2.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,16000.0,8000.0,0.0,0.0,2136.0,0.0,16000.0,2136.0,1.0,5.5,9.5,17.0,3.75,1.0,0.06293900184842884,8000.0,2.1937075196392493,8000.0,0
PRV51232,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,26000.0,26000.0,0.0,0.0,1068.0,0.0,26000.0,1068.0,1.0,7.0,9.0,9.0,4.5,0.5,0.022273567467652494,26000.0,7.3594813283559715,26000.0,0
PRV51233,3.0,0.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0,27000.0,9000.0,0.0,0.0,3204.0,0.0,27000.0,3204.0,1.0,3.3333333333333335,4.333333333333333,6.0,2.8333333333333335,0.3333333333333333,0.0955637707948244,9000.0,2.4806949534568443,9000.0,0
PRV51234,5.0,0.0,5.0,1.0,5.0,1.0,1.0,1.0,1.0,29000.0,5800.0,0.0,0.0,5340.0,0.0,29000.0,5340.0,1.0,3.6,8.2,20.0,4.3,0.6,0.14972273567467653,5800.0,1.5623351652405386,5800.0,0
PRV51235,2.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,10000.0,5000.0,0.0,0.0,2136.0,0.0,10000.0,2136.0,1.0,5.0,2.5,3.0,3.25,0.25,0.06293900184842884,5000.0,1.3327452181864619,5000.0,0
PRV51236,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,12000.0,12000.0,0.0,0.0,1068.0,0.0,12000.0,1068.0,1.0,4.0,1.0,1.0,3.0,0.0,0.022273567467652494,12000.0,3.3416572549096317,12000.0,0
PRV51237,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,19000.0,19000.0,0.0,0.0,1068.0,0.0,19000.0,1068.0,1.0,7.0,1.0,1.0,2.0,0.5,0.022273567467652494,19000.0,5.350569291632802,19000.0,0
PRV51238,8.0,0.0,8.0,1.0,8.0,1.0,1.0,1.0,0.0,132000.0,16500.0,0.0,0.0,4272.0,0.0,132000.0,4272.0,1.0,6.375,13.625,35.0,4.4375,0.3125,0.21829944547134936,16500.0,4.633100707088812,16500.0,0
PRV51239,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5000.0,5000.0,0.0,0.0,1068.0,0.0,5000.0,1068.0,1.0,4.0,3.0,3.0,4.5,0.0,0.022273567467652494,5000.0,1.3327452181864619,5000.0,0
PRV51240,11.0,49.0,60.0,0.18333333333333332,40.0,1.5,18.0,7.0,12.0,81000.0,7363.636363636364,13020.0,265.7142857142857,11748.0,40.0,94020.0,11788.0,0.8615188257817485,4.232838589981447,5.545454545454546,18.0,5.275510204081632,0.36363636363636365,0.6611829944547135,1567.0,0.34751735789065585,2350.5,0
PRV51241,10.0,50.0,60.0,0.16666666666666666,47.0,1.2765957446808511,19.0,5.0,11.0,78000.0,7800.0,12210.0,244.2,9612.0,160.0,90210.0,9772.0,0.8646491519787163,5.59,6.8,35.0,5.3100000000000005,0.25,0.6611829944547135,1503.5,0.32929365584323855,1919.3617021276596,0
PRV51242,11.0,100.0,111.0,0.0990990990990991,89.0,1.247191011235955,37.0,9.0,25.0,88000.0,8000.0,29200.0,292.0,10680.0,420.0,117200.0,11100.0,0.7508532423208191,4.315454545454545,5.545454545454546,35.0,5.199545454545454,0.4090909090909091,0.7920517560073937,1055.855855855856,0.2008254116518367,1316.8539325842696,1
PRV51244,200.0,1215.0,1415.0,0.1413427561837456,753.0,1.8791500664010625,12.0,14.0,8.0,1796100.0,8980.5,357890.0,294.559670781893,209328.0,2590.0,2153990.0,211918.0,0.8338478823021462,4.800462962962963,5.885,35.0,5.329104938271605,0.3658230452674897,0.9922365988909427,1522.2544169611308,0.33467593783965865,2860.544488711819,1
PRV51245,4.0,169.0,173.0,0.023121387283236993,59.0,2.9322033898305087,30.0,13.0,21.0,20000.0,5000.0,63630.0,376.50887573964496,3204.0,690.0,83630.0,3894.0,0.23914863087408825,5.053994082840237,2.75,4.0,5.887573964497042,0.375,0.8653419593345656,483.4104046242775,0.036540760602330365,1417.457627118644,0
PRV51247,10.0,24.0,34.0,0.29411764705882354,26.0,1.3076923076923077,11.0,4.0,6.0,74000.0,7400.0,2240.0,93.33333333333333,9612.0,110.0,76240.0,9722.0,0.9706190975865687,4.625,3.8,13.0,5.745833333333333,0.35,0.5240295748613678,2242.3529411764707,0.5413351654000569,2932.3076923076924,0
PRV51248,1.0,1.0,2.0,0.5,2.0,1.0,1.0,1.0,0.0,23000.0,23000.0,500.0,500.0,1068.0,0.0,23500.0,1068.0,0.9787234042553191,6.5,6.0,6.0,6.0,0.5,0.06293900184842884,11750.0,3.2699103964552325,11750.0,0
PRV51249,51.0,75.0,126.0,0.40476190476190477,106.0,1.1886792452830188,32.0,8.0,16.0,506000.0,9921.56862745098,15330.0,204.4,51264.0,210.0,521330.0,51474.0,0.970594441140928,4.668235294117647,7.294117647058823,35.0,5.25843137254902,0.3137254901960784,0.8164510166358595,4137.539682539683,1.0852299449090166,4918.207547169812,1
PRV51252,18.0,69.0,87.0,0.20689655172413793,78.0,1.1153846153846154,29.0,9.0,13.0,142000.0,7888.888888888889,12930.0,187.3913043478261,18156.0,200.0,154930.0,18356.0,0.9165429548828503,4.823671497584541,4.111111111111111,17.0,5.150966183574879,0.3333333333333333,0.7487985212569316,1780.8045977011495,0.40887659072331217,1986.2820512820513,0
PRV51255,2.0,72.0,74.0,0.02702702702702703,63.0,1.1746031746031746,21.0,11.0,16.0,11000.0,5500.0,29570.0,410.69444444444446,2136.0,60.0,40570.0,2196.0,0.27113630761646534,4.0,5.0,8.0,4.569444444444445,0.5,0.7136783733826247,548.2432432432432,0.05514697058469766,643.968253968254,0
PRV51258,8.0,6.0,14.0,0.5714285714285714,13.0,1.0769230769230769,5.0,3.0,3.0,98000.0,12250.0,1660.0,276.6666666666667,8544.0,200.0,99660.0,8744.0,0.9833433674493277,5.1875,4.5,7.0,6.395833333333334,0.4375,0.31395563770794827,7118.571428571428,1.9407485958314539,7666.153846153846,0
PRV51259,4.0,17.0,21.0,0.19047619047619047,19.0,1.105263157894737,8.0,1.0,5.0,150000.0,37500.0,1960.0,115.29411764705883,4272.0,0.0,151960.0,4272.0,0.9871018689128718,4.367647058823529,6.25,15.0,4.536764705882353,0.625,0.4042513863216266,7236.190476190476,1.974503784475714,7997.894736842105,0
PRV51260,3.0,59.0,62.0,0.04838709677419355,55.0,1.1272727272727272,23.0,6.0,9.0,78000.0,26000.0,14390.0,243.89830508474577,3204.0,0.0,92390.0,3204.0,0.8442472129018292,4.663841807909605,8.666666666666666,19.0,5.669491525423728,0.3333333333333333,0.6706099815157116,1490.1612903225807,0.32546561378247807,1679.8181818181818,0
PRV51261,26.0,116.0,142.0,0.18309859154929578,126.0,1.126984126984127,36.0,15.0,21.0,245000.0,9423.076923076924,25170.0,216.98275862068965,26700.0,420.0,270170.0,27120.0,0.9068364363178739,4.981432360742705,5.576923076923077,29.0,4.908488063660478,0.38461538461538464,0.8382624768946395,1902.605633802817,0.44383195751045407,2144.2063492063494,0
PRV51263,18.0,26.0,44.0,0.4090909090909091,40.0,1.1,9.0,2.0,7.0,210000.0,11666.666666666666,8170.0,314.2307692307692,19224.0,70.0,218170.0,19294.0,0.9625521382408214,4.450854700854701,9.166666666666666,31.0,5.75,0.3055555555555556,0.5850277264325323,4958.409090909091,1.320809149916321,5454.25,1
PRV51266,10.0,82.0,92.0,0.10869565217391304,82.0,1.1219512195121952,41.0,13.0,23.0,78300.0,7830.0,24600.0,300.0,9612.0,150.0,102900.0,9762.0,0.760932944606414,4.953658536585365,6.9,18.0,4.989024390243902,0.2,0.7601663585951941,1118.4782608695652,0.21879725496620728,1254.878048780488,0
PRV51267,2.0,12.0,14.0,0.14285714285714285,14.0,1.0,3.0,2.0,3.0,9000.0,4500.0,3870.0,322.5,2136.0,30.0,12870.0,2166.0,0.6993006993006993,5.833333333333334,3.0,4.0,5.958333333333333,0.5,0.31395563770794827,919.2857142857143,0.16163149718651598,919.2857142857143,0
PRV51271,2.0,121.0,123.0,0.016260162601626018,91.0,1.3516483516483517,20.0,11.0,23.0,17000.0,8500.0,26180.0,216.36363636363637,2136.0,200.0,43180.0,2336.0,0.3937007874015748,5.582644628099174,4.0,7.0,6.039256198347108,0.0,0.8129390018484288,351.0569105691057,-0.001443029013355797,474.5054945054945,0
PRV51272,2.0,77.0,79.0,0.02531645569620253,31.0,2.5483870967741935,2.0,1.0,3.0,22000.0,11000.0,28760.0,373.5064935064935,2136.0,620.0,50760.0,2756.0,0.43341213553979513,5.366883116883117,3.0,4.0,6.409090909090909,0.0,0.7287430683918669,642.5316455696203,0.08220655720710564,1637.4193548387098,0
PRV51274,10.0,48.0,58.0,0.1724137931034483,49.0,1.183673469387755,23.0,6.0,10.0,165000.0,16500.0,10720.0,223.33333333333334,10680.0,60.0,175720.0,10740.0,0.938993853858411,4.097916666666666,3.6,9.0,5.3,0.3,0.6536968576709796,3029.655172413793,0.7672810123817233,3586.122448979592,0
PRV51276,14.0,53.0,67.0,0.208955223880597,61.0,1.098360655737705,34.0,8.0,18.0,116000.0,8285.714285714286,17980.0,339.24528301886795,14952.0,320.0,133980.0,15272.0,0.8658008658008658,4.80256064690027,4.357142857142857,16.0,5.007412398921833,0.25,0.6912199630314233,1999.7014925373135,0.471697248842983,2196.3934426229507,0
PRV51277,10.0,49.0,59.0,0.1694915254237288,56.0,1.0535714285714286,22.0,6.0,13.0,121000.0,12100.0,20190.0,412.0408163265306,10680.0,240.0,141190.0,10920.0,0.8570012040512784,5.112244897959183,5.0,13.0,5.423469387755102,0.45,0.6576709796672828,2393.0508474576272,0.5845835708053705,2521.25,0
PRV51282,8.0,51.0,59.0,0.13559322033898305,51.0,1.1568627450980393,18.0,7.0,9.0,66000.0,8250.0,11330.0,222.15686274509804,8544.0,80.0,77330.0,8624.0,0.8534850640113798,5.127450980392156,3.625,5.0,5.419117647058823,0.375,0.6576709796672828,1310.677966101695,0.2739561551512745,1516.2745098039215,0
PRV51284,17.0,360.0,377.0,0.04509283819628647,235.0,1.6042553191489362,9.0,9.0,5.0,182000.0,10705.882352941177,97860.0,271.8333333333333,17088.0,970.0,279860.0,18058.0,0.6503251625812907,4.965441176470588,5.764705882352941,21.0,5.504248366013072,0.23529411764705882,0.9424214417744917,742.3342175066313,0.11084864121570441,1190.8936170212767,0
PRV51285,15.0,153.0,168.0,0.08928571428571429,111.0,1.5135135135135136,27.0,13.0,22.0,161000.0,10733.333333333334,35120.0,229.54248366013073,16020.0,510.0,196120.0,16530.0,0.8209259636956965,5.267320261437908,7.333333333333333,19.0,5.190196078431373,0.23333333333333334,0.8619223659889095,1167.3809523809523,0.2328317129098338,1766.8468468468468,0
PRV51286,15.0,55.0,70.0,0.21428571428571427,63.0,1.1111111111111112,9.0,2.0,6.0,136000.0,9066.666666666666,9170.0,166.72727272727272,16020.0,310.0,145170.0,16330.0,0.9368326789281533,5.069696969696969,5.2,11.0,5.1030303030303035,0.36666666666666664,0.7006469500924214,2073.8571428571427,0.49297898863134576,2304.285714285714,0
PRV51288,3.0,5.0,8.0,0.375,8.0,1.0,3.0,2.0,0.0,37000.0,12333.333333333334,360.0,72.0,3204.0,0.0,37360.0,3204.0,0.9903640256959315,4.066666666666666,3.3333333333333335,5.0,5.233333333333333,0.3333333333333333,0.21829944547134936,4670.0,1.2380393650266555,4670.0,0
PRV51296,3.0,27.0,30.0,0.1,27.0,1.1111111111111112,7.0,2.0,4.0,33000.0,11000.0,5630.0,208.5185185185185,3204.0,80.0,38630.0,3284.0,0.8542583484338597,4.833333333333334,11.666666666666666,25.0,5.018518518518519,0.16666666666666666,0.4920517560073937,1287.6666666666667,0.26735220137760746,1430.7407407407406,0
PRV51297,5.0,65.0,70.0,0.07142857142857142,48.0,1.4583333333333333,11.0,3.0,8.0,51000.0,10200.0,26090.0,401.38461538461536,5340.0,70.0,77090.0,5410.0,0.6615644052406279,4.846153846153847,2.6,4.0,5.392307692307692,0.5,0.7006469500924214,1101.2857142857142,0.2138632101413184,1606.0416666666667,0
PRV51300,7.0,45.0,52.0,0.1346153846153846,34.0,1.5294117647058822,2.0,1.0,2.0,93000.0,13285.714285714286,14540.0,323.1111111111111,7476.0,160.0,107540.0,7636.0,0.8647944950716012,5.025396825396825,3.5714285714285716,9.0,5.46984126984127,0.2857142857142857,0.6256007393715342,2068.076923076923,0.49132013818971876,3162.9411764705883,0
PRV51301,6.0,106.0,112.0,0.05357142857142857,65.0,1.7230769230769232,7.0,5.0,7.0,108000.0,18000.0,28910.0,272.7358490566038,6408.0,310.0,136910.0,6718.0,0.7888393835366299,4.614779874213836,9.666666666666666,28.0,6.018867924528302,0.5,0.7937153419593346,1222.4107142857142,0.24862456306247468,2106.3076923076924,0
PRV51302,10.0,33.0,43.0,0.23255813953488372,34.0,1.2647058823529411,7.0,5.0,6.0,76000.0,7600.0,4710.0,142.72727272727272,10680.0,70.0,80710.0,10750.0,0.9416429190930492,4.615151515151515,3.9,7.0,5.513636363636364,0.35,0.5790203327171903,1876.9767441860465,0.43647678824774266,2373.823529411765,0
PRV51304,2.0,49.0,51.0,0.0392156862745098,40.0,1.275,12.0,4.0,8.0,28000.0,14000.0,11350.0,231.6326530612245,2136.0,170.0,39350.0,2306.0,0.7115628970775095,4.280612244897959,4.0,7.0,4.622448979591836,0.25,0.6209796672828096,771.5686274509804,0.11923854950480478,983.75,0
PRV51305,11.0,38.0,49.0,0.22448979591836735,32.0,1.53125,2.0,2.0,2.0,98000.0,8909.09090909091,15400.0,405.2631578947368,11748.0,0.0,113400.0,11748.0,0.8641975308641975,4.605263157894736,6.2727272727272725,20.0,5.227272727272727,0.18181818181818182,0.611645101663586,2314.285714285714,0.561978967362062,3543.75,0
PRV51311,3.0,18.0,21.0,0.14285714285714285,18.0,1.1666666666666667,7.0,1.0,2.0,13000.0,4333.333333333333,3010.0,167.22222222222223,3204.0,0.0,16010.0,3204.0,0.8119925046845722,4.611111111111111,4.0,5.0,4.222222222222222,0.16666666666666666,0.4042513863216266,762.3809523809524,0.11660180221370753,889.4444444444445,0
PRV51312,4.0,42.0,46.0,0.08695652173913043,29.0,1.5862068965517242,11.0,5.0,7.0,19000.0,4750.0,9790.0,233.0952380952381,4272.0,0.0,28790.0,4272.0,0.6599513720041681,4.946428571428571,4.25,9.0,5.6726190476190474,0.125,0.5973197781885398,625.8695652173913,0.07742474952475684,992.7586206896551,0
PRV51316,3.0,0.0,3.0,1.0,3.0,1.0,1.0,1.0,0.0,21000.0,7000.0,0.0,0.0,3204.0,0.0,21000.0,3204.0,1.0,3.0,9.333333333333334,19.0,4.666666666666667,0.5,0.0955637707948244,7000.0,1.9067200858216533,7000.0,0
PRV51318,3.0,0.0,3.0,1.0,3.0,1.0,1.0,1.0,0.0,13000.0,4333.333333333333,0.0,0.0,3204.0,0.0,13000.0,3204.0,1.0,7.333333333333333,3.6666666666666665,6.0,3.6666666666666665,0.3333333333333333,0.0955637707948244,4333.333333333333,1.1414202623080647,4333.333333333333,0
PRV51334,2.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,15000.0,7500.0,0.0,0.0,2136.0,0.0,15000.0,2136.0,1.0,2.5,4.5,6.0,4.75,0.25,0.06293900184842884,7500.0,2.0502138027304513,7500.0,0
PRV51336,10.0,59.0,69.0,0.14492753623188406,69.0,1.0,36.0,8.0,22.0,116000.0,11600.0,13450.0,227.96610169491527,10680.0,20.0,129450.0,10700.0,0.8960988798764001,4.936440677966102,5.9,17.0,5.4576271186440675,0.4,0.6971349353049907,1876.0869565217392,0.4362214303693206,1876.0869565217392,0
PRV51337,40.0,128.0,168.0,0.23809523809523808,157.0,1.070063694267516,49.0,20.0,30.0,350000.0,8750.0,29100.0,227.34375,41652.0,300.0,379100.0,41952.0,0.9232392508572936,4.88515625,5.075,35.0,5.271875,0.275,0.8619223659889095,2256.5476190476193,0.5454088595761653,2414.6496815286623,1
PRV51338,7.0,121.0,128.0,0.0546875,125.0,1.024,78.0,16.0,38.0,73000.0,10428.57142857143,40860.0,337.68595041322317,7476.0,450.0,113860.0,7926.0,0.6411382399437906,4.487012987012987,5.428571428571429,21.0,5.634592680047226,0.2857142857142857,0.8186691312384473,889.53125,0.15309233983654158,910.88,1
PRV51342,28.0,179.0,207.0,0.13526570048309178,182.0,1.1373626373626373,22.0,16.0,19.0,319000.0,11392.857142857143,37780.0,211.0614525139665,28836.0,530.0,356780.0,29366.0,0.8941084141487752,4.710594573024741,6.178571428571429,20.0,5.393156424581005,0.4642857142857143,0.8881700554528651,1723.574879227053,0.3924523806803278,1960.3296703296703,0
PRV51344,2.0,31.0,33.0,0.06060606060606061,33.0,1.0,18.0,4.0,9.0,19000.0,9500.0,7250.0,233.8709677419355,2136.0,0.0,26250.0,2136.0,0.7238095238095238,3.7661290322580645,6.0,8.0,5.483870967741936,0.0,0.5170055452865064,795.4545454545455,0.1260935078170254,795.4545454545455,0
PRV51346,5.0,261.0,266.0,0.018796992481203006,246.0,1.08130081300813,93.0,38.0,55.0,41000.0,8200.0,63490.0,243.25670498084293,5340.0,480.0,104490.0,5820.0,0.39238204612881616,4.32375478927203,4.2,12.0,5.465900383141762,0.7019157088122605,0.9188539741219963,392.81954887218046,0.01054232338269606,424.7560975609756,0
PRV51348,19.0,36.0,55.0,0.34545454545454546,55.0,1.0,30.0,7.0,7.0,146000.0,7684.210526315789,6330.0,175.83333333333334,20292.0,150.0,152330.0,20442.0,0.9584454802074444,5.377923976608187,4.526315789473684,17.0,5.636695906432749,0.3157894736842105,0.6399260628465804,2769.6363636363635,0.6926588817063807,2769.6363636363635,0
PRV51349,5.0,25.0,30.0,0.16666666666666666,28.0,1.0714285714285714,19.0,4.0,8.0,37000.0,7400.0,3480.0,139.2,5340.0,70.0,40480.0,5410.0,0.9140316205533597,5.24,12.2,35.0,5.52,0.2,0.4920517560073937,1349.3333333333333,0.28504975979635916,1445.7142857142858,0
PRV51350,21.0,218.0,239.0,0.08786610878661087,232.0,1.0301724137931034,119.0,34.0,65.0,142000.0,6761.9047619047615,71380.0,327.43119266055044,22428.0,790.0,213380.0,23218.0,0.6654794263754804,5.23219746614242,4.476190476190476,11.0,5.064329401485365,0.42857142857142855,0.9064695009242144,892.8033472803347,0.15403139063822635,919.7413793103449,0
PRV51353,5.0,13.0,18.0,0.2777777777777778,17.0,1.0588235294117647,8.0,1.0,6.0,50000.0,10000.0,1210.0,93.07692307692308,5340.0,50.0,51210.0,5390.0,0.9763718023823472,3.838461538461538,5.4,13.0,4.776923076923077,0.7,0.36857670979667284,2845.0,0.7142872983095432,3012.3529411764707,0
PRV51354,1.0,3.0,4.0,0.25,4.0,1.0,3.0,1.0,2.0,10000.0,10000.0,440.0,146.66666666666666,0.0,0.0,10440.0,0.0,0.9578544061302682,5.333333333333333,17.0,17.0,6.333333333333333,1.0,0.12319778188539741,2610.0,0.6468452513624082,2610.0,0
PRV51355,15.0,59.0,74.0,0.20270270270270271,69.0,1.0724637681159421,23.0,9.0,17.0,134100.0,8940.0,10960.0,185.76271186440678,16020.0,230.0,145060.0,16250.0,0.924445057217703,4.7175141242937855,4.266666666666667,12.0,4.751412429378531,0.36666666666666664,0.7136783733826247,1960.2702702702702,0.460380983552273,2102.31884057971,0
PRV51356,17.0,78.0,95.0,0.17894736842105263,92.0,1.0326086956521738,30.0,10.0,20.0,167000.0,9823.529411764706,20800.0,266.6666666666667,17088.0,170.0,187800.0,17258.0,0.8892438764643238,4.924585218702866,4.176470588235294,16.0,4.89291101055807,0.38235294117647056,0.7657116451016636,1976.842105263158,0.4651368919505305,2041.304347826087,0
PRV51357,13.0,148.0,161.0,0.08074534161490683,149.0,1.080536912751678,77.0,21.0,51.0,170000.0,13076.923076923076,35130.0,237.36486486486487,12816.0,120.0,205130.0,12936.0,0.8287427485009506,4.947505197505198,7.6923076923076925,35.0,5.4334719334719335,0.5384615384615384,0.8584103512014788,1274.0993788819876,0.2634585602724176,1376.711409395973,1
PRV51358,7.0,10.0,17.0,0.4117647058823529,17.0,1.0,7.0,3.0,2.0,60000.0,8571.42857142857,1210.0,121.0,7476.0,60.0,61210.0,7536.0,0.9802319882372161,4.728571428571428,2.857142857142857,5.0,5.164285714285715,0.42857142857142855,0.35619223659889093,3600.5882352941176,0.9311316269793677,3600.5882352941176,0
PRV51360,9.0,20.0,29.0,0.3103448275862069,29.0,1.0,14.0,5.0,7.0,86000.0,9555.555555555555,8230.0,411.5,9612.0,150.0,94230.0,9762.0,0.9126605115143797,4.158333333333333,4.333333333333333,9.0,4.291666666666666,0.5555555555555556,0.48391866913123843,3249.310344827586,0.8303192866375193,3249.310344827586,0
PRV51362,6.0,38.0,44.0,0.13636363636363635,44.0,1.0,16.0,4.0,8.0,141000.0,23500.0,10320.0,271.57894736842104,6408.0,0.0,151320.0,6408.0,0.9318001586042823,4.460526315789474,4.833333333333333,15.0,5.109649122807018,0.3333333333333333,0.5850277264325323,3439.090909090909,0.8847839237639057,3439.090909090909,0
PRV51364,6.0,17.0,23.0,0.2608695652173913,23.0,1.0,9.0,5.0,5.0,52000.0,8666.666666666666,3830.0,225.2941176470588,6408.0,100.0,55830.0,6508.0,0.9313988894859394,5.240196078431373,3.1666666666666665,5.0,6.049019607843137,0.4166666666666667,0.42606284658040666,2427.391304347826,0.5944388504044125,2427.391304347826,0
PRV51371,11.0,35.0,46.0,0.2391304347826087,45.0,1.0222222222222221,20.0,3.0,13.0,83400.0,7581.818181818182,9730.0,278.0,11748.0,50.0,93130.0,11798.0,0.8955223880597015,4.937662337662338,4.818181818181818,17.0,4.992207792207792,0.45454545454545453,0.5973197781885398,2024.5652173913043,0.4788328254339766,2069.5555555555557,0
PRV51377,3.0,92.0,95.0,0.031578947368421054,94.0,1.0106382978723405,44.0,8.0,24.0,102000.0,34000.0,21950.0,238.58695652173913,3204.0,430.0,123950.0,3634.0,0.8229124647035094,4.431159420289855,6.666666666666667,15.0,5.791666666666667,0.5,0.7657116451016636,1304.7368421052631,0.27225112722154643,1318.6170212765958,0
PRV51378,108.0,53.0,161.0,0.6708074534161491,138.0,1.1666666666666667,39.0,11.0,17.0,1202000.0,11129.62962962963,13370.0,252.26415094339623,112140.0,40.0,1215370.0,112180.0,0.9889992348009248,5.053895877009085,6.0092592592592595,31.0,5.868011879804333,0.4166666666666667,0.8584103512014788,7548.88198757764,2.064242318905262,8807.028985507246,1
PRV51379,2.0,20.0,22.0,0.09090909090909091,22.0,1.0,19.0,2.0,6.0,13000.0,6500.0,6340.0,317.0,2136.0,20.0,19340.0,2156.0,0.672182006204757,4.675,2.5,3.0,5.275,0.0,0.41534195933456564,879.0909090909091,0.15009609319086067,879.0909090909091,0
PRV51380,4.0,4.0,8.0,0.5,8.0,1.0,4.0,2.0,3.0,51000.0,12750.0,560.0,140.0,4272.0,0.0,51560.0,4272.0,0.9891388673390225,4.375,4.25,7.0,6.0,0.625,0.21829944547134936,6445.0,1.7474420600528877,6445.0,0
PRV51383,9.0,68.0,77.0,0.11688311688311688,77.0,1.0,26.0,9.0,17.0,89000.0,9888.888888888889,19490.0,286.61764705882354,9612.0,100.0,108490.0,9712.0,0.8203521061849018,5.9297385620915035,3.0,8.0,5.389705882352941,0.16666666666666666,0.7231977818853974,1408.9610389610389,0.3021621620188854,1408.9610389610389,0
